date,temperature,humidity,luminosity
2020-12-02 15:30:41.022,18.7,19.0,243
2020-12-02 15:30:38.748,18.7,19.0,243
2020-12-02 15:30:36.470,18.8,19.0,243
2020-12-02 15:30:34.197,18.8,18.9,242
2020-12-02 15:30:31.919,18.8,18.9,243
2020-12-02 15:30:29.646,18.7,18.9,243
2020-12-02 15:30:27.368,18.7,18.9,243
2020-12-02 15:30:25.095,18.7,18.9,245
2020-12-02 15:30:22.818,18.7,18.9,245
2020-12-02 15:30:20.540,18.7,18.9,243
2020-12-02 15:30:18.266,18.7,18.9,243
2020-12-02 15:30:15.989,18.7,18.9,243
2020-12-02 15:30:13.715,18.7,18.9,243
2020-12-02 15:30:11.437,18.7,18.9,243
2020-12-02 15:30:09.164,18.7,18.8,243
2020-12-02 15:30:06.886,18.7,18.8,243
2020-12-02 15:30:04.613,18.7,18.7,243
2020-12-02 15:30:02.335,18.7,18.6,243
2020-12-02 15:30:00.058,18.7,18.6,245
2020-12-02 15:29:57.784,18.7,18.6,245
2020-12-02 15:29:55.507,18.7,18.6,243
2020-12-02 15:29:53.233,18.7,18.6,243
2020-12-02 15:29:50.956,18.7,18.8,245
2020-12-02 15:29:48.683,18.7,18.9,243
2020-12-02 15:29:46.405,18.8,19.0,245
2020-12-02 15:29:44.131,18.7,19.1,243
2020-12-02 15:29:41.854,18.7,19.1,243
2020-12-02 15:29:39.576,18.7,19.1,243
2020-12-02 15:29:37.303,18.7,19.1,243
2020-12-02 15:29:35.025,18.7,19.1,245
2020-12-02 15:29:32.751,18.7,19.0,245
2020-12-02 15:29:30.474,18.7,19.0,243
2020-12-02 15:29:28.201,18.7,19.0,242
2020-12-02 15:29:25.923,18.7,19.1,245
2020-12-02 15:29:23.645,18.7,19.1,245
2020-12-02 15:29:21.372,18.7,19.1,243
2020-12-02 15:29:19.095,18.7,19.1,245
2020-12-02 15:29:16.821,18.7,19.1,243
2020-12-02 15:29:14.544,18.7,19.1,243
2020-12-02 15:29:12.270,18.7,19.1,245
2020-12-02 15:29:09.993,18.7,19.1,243
2020-12-02 15:29:07.715,18.7,19.0,243
2020-12-02 15:29:05.441,18.7,18.9,243
2020-12-02 15:29:03.164,18.7,18.9,243
2020-12-02 15:29:00.890,18.7,18.8,243
2020-12-02 15:28:58.613,18.7,18.8,243
2020-12-02 15:28:56.339,18.7,18.7,243
2020-12-02 15:28:54.062,18.7,18.6,243
2020-12-02 15:28:51.788,18.7,18.6,243
2020-12-02 15:28:49.510,18.7,18.4,243
2020-12-02 15:28:47.237,18.7,18.3,243
2020-12-02 15:28:44.959,18.7,18.3,243
2020-12-02 15:28:42.682,18.7,18.4,243
2020-12-02 15:28:40.408,18.7,18.4,243
2020-12-02 15:28:38.131,18.7,18.4,243
2020-12-02 15:28:35.857,18.7,18.5,242
2020-12-02 15:28:33.580,18.7,18.5,243
2020-12-02 15:28:31.306,18.7,18.6,242
2020-12-02 15:28:29.029,18.7,18.6,242
2020-12-02 15:28:26.755,18.7,18.7,243
2020-12-02 15:28:24.478,18.7,18.8,243
2020-12-02 15:28:22.204,18.7,18.8,245
2020-12-02 15:28:19.927,18.7,18.9,245
2020-12-02 15:28:17.649,18.7,19.0,245
2020-12-02 15:28:15.376,18.7,19.0,243
2020-12-02 15:28:13.098,18.7,19.1,243
2020-12-02 15:28:10.825,18.7,19.2,245
2020-12-02 15:28:08.547,18.7,19.3,243
2020-12-02 15:28:06.273,18.7,19.3,243
2020-12-02 15:28:03.996,18.7,19.4,243
2020-12-02 15:28:01.723,18.7,19.5,242
2020-12-02 15:27:59.445,18.7,19.5,242
2020-12-02 15:27:57.172,18.7,19.4,243
2020-12-02 15:27:54.894,18.7,19.3,245
2020-12-02 15:27:52.616,18.7,19.3,243
2020-12-02 15:27:50.343,18.7,19.3,243
2020-12-02 15:27:48.065,18.7,19.4,243
2020-12-02 15:27:45.792,18.7,19.3,243
2020-12-02 15:27:43.514,18.7,19.3,243
2020-12-02 15:27:41.241,18.7,19.3,243
2020-12-02 15:27:38.963,18.7,19.2,245
2020-12-02 15:27:36.690,18.7,19.3,247
2020-12-02 15:27:34.412,18.7,19.3,245
2020-12-02 15:27:32.139,18.7,19.2,245
2020-12-02 15:27:29.861,18.7,18.9,243
2020-12-02 15:27:27.588,18.7,19.0,245
2020-12-02 15:27:25.310,18.7,19.0,245
2020-12-02 15:27:23.037,18.7,19.0,245
2020-12-02 15:27:20.759,18.7,19.1,245
2020-12-02 15:27:18.481,18.7,19.1,243
2020-12-02 15:27:16.208,18.7,19.2,245
2020-12-02 15:27:13.931,18.7,19.2,245
2020-12-02 15:27:11.657,18.7,19.2,243
2020-12-02 15:27:09.379,18.7,19.2,245
2020-12-02 15:27:07.106,18.7,19.2,243
2020-12-02 15:27:04.828,18.7,19.2,243
2020-12-02 15:27:02.555,18.7,19.1,245
2020-12-02 15:27:00.278,18.7,19.1,245
2020-12-02 15:26:58.004,18.7,19.1,243
2020-12-02 15:26:55.727,18.7,19.1,243
2020-12-02 15:26:53.449,18.7,19.1,243
2020-12-02 15:26:51.175,18.7,19.1,243
2020-12-02 15:26:48.898,18.7,19.1,245
2020-12-02 15:26:46.624,18.7,19.1,245
2020-12-02 15:26:44.346,18.7,19.2,243
2020-12-02 15:26:42.073,18.7,19.1,245
2020-12-02 15:26:39.795,18.7,19.1,243
2020-12-02 15:26:37.518,18.7,19.2,245
2020-12-02 15:26:35.245,18.7,19.1,243
2020-12-02 15:26:32.967,18.7,18.9,245
2020-12-02 15:26:30.693,18.7,18.8,245
2020-12-02 15:26:28.416,18.7,18.7,245
2020-12-02 15:26:26.142,18.7,18.7,245
2020-12-02 15:26:23.865,18.7,18.7,243
2020-12-02 15:26:21.591,18.7,18.7,243
2020-12-02 15:26:19.314,18.7,18.6,243
2020-12-02 15:26:17.036,18.7,18.4,243
2020-12-02 15:26:14.763,18.7,18.4,243
2020-12-02 15:26:12.485,18.7,18.4,242
2020-12-02 15:26:10.212,18.7,18.4,243
2020-12-02 15:26:07.934,18.7,18.5,245
2020-12-02 15:26:05.661,18.7,18.6,245
2020-12-02 15:26:03.383,18.7,18.6,243
2020-12-02 15:26:01.110,18.7,18.7,245
2020-12-02 15:25:58.832,18.6,18.7,243
2020-12-02 15:25:56.558,18.6,18.7,243
2020-12-02 15:25:54.281,18.6,18.8,245
2020-12-02 15:25:52.003,18.6,18.8,243
2020-12-02 15:25:49.730,18.6,18.9,243
2020-12-02 15:25:47.452,18.6,18.9,243
2020-12-02 15:25:45.179,18.6,18.9,243
2020-12-02 15:25:42.901,18.6,18.9,243
2020-12-02 15:25:40.628,18.6,18.9,242
2020-12-02 15:25:38.350,18.6,19.0,243
2020-12-02 15:25:36.076,18.6,19.0,245
2020-12-02 15:25:33.799,18.6,19.0,243
2020-12-02 15:25:31.526,18.6,19.0,243
2020-12-02 15:25:29.248,18.6,19.1,243
2020-12-02 15:25:26.971,18.6,19.1,243
2020-12-02 15:25:24.697,18.6,19.2,243
2020-12-02 15:25:22.420,18.6,19.2,243
2020-12-02 15:25:20.146,18.6,19.2,243
2020-12-02 15:25:17.868,18.6,19.2,243
2020-12-02 15:25:15.595,18.6,19.2,243
2020-12-02 15:25:13.317,18.6,19.1,243
2020-12-02 15:25:11.044,18.6,19.1,242
2020-12-02 15:25:08.767,18.6,19.1,243
2020-12-02 15:25:06.493,18.6,19.0,245
2020-12-02 15:25:04.216,18.6,18.9,243
2020-12-02 15:25:01.942,18.6,18.9,243
2020-12-02 15:24:59.664,18.6,18.9,243
2020-12-02 15:24:57.387,18.6,18.9,243
2020-12-02 15:24:55.113,18.6,18.9,243
2020-12-02 15:24:52.835,18.6,19.0,243
2020-12-02 15:24:50.562,18.6,18.9,245
2020-12-02 15:24:48.285,18.6,19.0,245
2020-12-02 15:24:46.011,18.6,18.9,245
2020-12-02 15:24:43.734,18.6,18.9,243
2020-12-02 15:24:41.460,18.6,18.9,243
2020-12-02 15:24:39.182,18.6,18.9,245
2020-12-02 15:24:36.905,18.6,18.9,243
2020-12-02 15:24:34.631,18.6,18.8,245
2020-12-02 15:24:32.353,18.6,18.8,245
2020-12-02 15:24:30.080,18.6,18.8,243
2020-12-02 15:24:27.803,18.6,18.8,242
2020-12-02 15:24:25.529,18.6,18.8,243
2020-12-02 15:24:23.252,18.6,18.8,245
2020-12-02 15:24:20.978,18.6,18.8,243
2020-12-02 15:24:18.700,18.6,18.7,243
2020-12-02 15:24:16.427,18.6,18.5,245
2020-12-02 15:24:14.149,18.6,18.4,243
2020-12-02 15:24:11.876,18.6,18.3,238
2020-12-02 15:24:09.598,18.6,18.2,243
2020-12-02 15:24:07.325,18.6,18.1,245
2020-12-02 15:24:05.047,18.6,18.1,245
2020-12-02 15:24:02.770,18.6,18.1,243
2020-12-02 15:24:00.497,18.6,18.0,227
2020-12-02 15:23:58.219,18.6,17.9,223
2020-12-02 15:23:55.945,18.6,17.9,245
2020-12-02 15:23:53.668,18.6,17.9,245
2020-12-02 15:23:51.394,18.7,18.0,243
2020-12-02 15:23:49.117,18.7,18.0,245
2020-12-02 15:23:46.843,18.7,18.0,245
2020-12-02 15:23:44.566,18.7,18.1,243
2020-12-02 15:23:42.292,18.7,18.1,243
2020-12-02 15:23:40.014,18.7,18.2,243
2020-12-02 15:23:37.741,18.7,18.2,243
2020-12-02 15:23:35.463,18.7,18.3,243
2020-12-02 15:23:33.186,18.7,18.3,243
2020-12-02 15:23:30.913,18.7,18.3,245
2020-12-02 15:23:28.635,18.7,18.3,245
2020-12-02 15:23:26.361,18.7,18.4,243
2020-12-02 15:23:24.084,18.7,18.4,243
2020-12-02 15:23:21.810,18.7,18.5,243
2020-12-02 15:23:19.533,18.7,18.6,243
2020-12-02 15:23:17.259,18.7,18.7,245
2020-12-02 15:23:14.982,18.7,18.7,245
2020-12-02 15:23:12.708,18.7,18.8,245
2020-12-02 15:23:10.431,18.7,18.8,247
2020-12-02 15:23:08.153,18.7,18.9,245
2020-12-02 15:23:05.879,18.7,18.9,245
2020-12-02 15:23:03.602,18.7,18.9,245
2020-12-02 15:23:01.329,18.7,18.9,243
2020-12-02 15:22:59.051,18.7,18.8,243
2020-12-02 15:22:56.778,18.7,18.8,243
2020-12-02 15:22:54.500,18.7,18.8,243
2020-12-02 15:22:52.226,18.7,18.8,243
2020-12-02 15:22:49.949,18.8,18.8,243
2020-12-02 15:22:47.671,18.7,18.8,243
2020-12-02 15:22:45.398,18.7,18.9,243
2020-12-02 15:22:43.121,18.8,19.0,242
2020-12-02 15:22:40.847,18.8,19.0,242
2020-12-02 15:22:38.569,18.8,19.0,242
2020-12-02 15:22:36.296,18.8,19.1,243
2020-12-02 15:22:34.018,18.8,19.0,242
2020-12-02 15:22:31.745,18.8,19.0,243
2020-12-02 15:22:29.467,18.8,19.1,242
2020-12-02 15:22:27.190,18.8,19.1,243
2020-12-02 15:22:24.917,18.7,19.0,242
2020-12-02 15:22:22.639,18.8,19.1,242
2020-12-02 15:22:20.365,18.8,19.1,243
2020-12-02 15:22:18.088,18.8,19.2,243
2020-12-02 15:22:15.814,18.7,19.1,245
2020-12-02 15:22:13.536,18.8,19.2,245
2020-12-02 15:22:11.263,18.8,19.1,243
2020-12-02 15:22:08.985,18.8,19.2,243
2020-12-02 15:22:06.712,18.8,19.2,245
2020-12-02 15:22:04.434,18.8,19.3,243
2020-12-02 15:22:02.161,18.8,19.2,243
2020-12-02 15:21:59.883,18.8,19.2,215
2020-12-02 15:21:57.610,18.8,19.2,222
2020-12-02 15:21:55.332,18.8,19.1,243
2020-12-02 15:21:53.055,18.8,19.2,242
2020-12-02 15:21:50.781,18.8,19.2,245
2020-12-02 15:21:48.503,18.8,19.3,245
2020-12-02 15:21:46.230,18.8,19.3,245
2020-12-02 15:21:43.953,18.8,19.4,243
2020-12-02 15:21:41.680,18.8,19.4,245
2020-12-02 15:21:39.402,18.8,19.5,243
2020-12-02 15:21:37.128,18.8,19.5,245
2020-12-02 15:21:34.850,18.8,19.5,243
2020-12-02 15:21:32.577,18.8,19.4,245
2020-12-02 15:21:30.300,18.8,19.2,245
2020-12-02 15:21:28.026,18.8,19.1,243
2020-12-02 15:21:25.748,18.8,19.2,245
2020-12-02 15:21:23.475,18.8,19.3,243
2020-12-02 15:21:21.198,18.8,19.3,243
2020-12-02 15:21:18.924,18.8,19.3,245
2020-12-02 15:21:16.646,18.8,19.3,245
2020-12-02 15:21:14.369,18.8,19.4,245
2020-12-02 15:21:12.095,18.8,19.4,245
2020-12-02 15:21:09.818,18.8,19.4,245
2020-12-02 15:21:07.544,18.9,19.6,243
2020-12-02 15:21:05.267,18.8,19.6,243
2020-12-02 15:21:02.993,18.8,19.6,243
2020-12-02 15:21:00.716,18.8,19.7,243
2020-12-02 15:20:58.442,18.8,19.7,245
2020-12-02 15:20:56.164,18.8,19.7,243
2020-12-02 15:20:53.891,18.8,19.7,245
2020-12-02 15:20:51.613,18.8,19.5,245
2020-12-02 15:20:49.340,18.9,19.5,245
2020-12-02 15:20:47.062,18.8,19.4,245
2020-12-02 15:20:44.789,18.8,19.4,243
2020-12-02 15:20:42.511,18.8,19.4,245
2020-12-02 15:20:40.238,18.8,19.3,245
2020-12-02 15:20:37.960,18.8,19.3,245
2020-12-02 15:20:35.687,18.8,19.3,245
2020-12-02 15:20:33.409,18.8,19.3,245
2020-12-02 15:20:31.136,18.8,19.4,243
2020-12-02 15:20:28.858,18.8,19.5,243
2020-12-02 15:20:26.585,18.8,19.5,245
2020-12-02 15:20:24.307,18.8,19.5,245
2020-12-02 15:20:22.034,18.8,19.4,245
2020-12-02 15:20:19.756,18.8,19.4,245
2020-12-02 15:20:17.483,18.8,19.5,243
2020-12-02 15:20:15.205,18.8,19.5,240
2020-12-02 15:20:12.928,18.8,19.5,240
2020-12-02 15:20:10.654,18.8,19.6,242
2020-12-02 15:20:08.377,18.9,19.7,243
2020-12-02 15:20:06.103,18.9,19.7,242
2020-12-02 15:20:03.825,18.8,19.7,240
2020-12-02 15:20:01.552,18.8,19.7,240
2020-12-02 15:19:59.274,18.9,19.8,240
2020-12-02 15:19:57.000,18.9,19.8,240
2020-12-02 15:19:54.723,18.9,19.8,242
2020-12-02 15:19:52.449,18.9,19.8,242
2020-12-02 15:19:50.172,18.9,19.8,242
2020-12-02 15:19:47.898,18.9,19.8,242
2020-12-02 15:19:45.621,18.9,19.9,242
2020-12-02 15:19:43.347,18.9,19.8,243
2020-12-02 15:19:41.070,18.9,19.7,242
2020-12-02 15:19:38.796,18.8,19.4,242
2020-12-02 15:19:36.519,18.9,19.3,242
2020-12-02 15:19:34.245,18.9,19.3,242
2020-12-02 15:19:31.968,18.9,19.3,243
2020-12-02 15:19:29.694,18.9,19.3,242
2020-12-02 15:19:27.417,18.9,19.2,242
2020-12-02 15:19:25.143,18.9,19.2,242
2020-12-02 15:19:22.865,18.9,19.2,242
2020-12-02 15:19:20.592,18.9,19.2,242
2020-12-02 15:19:18.315,18.9,19.3,242
2020-12-02 15:19:16.041,18.9,19.4,242
2020-12-02 15:19:13.763,18.9,19.5,242
2020-12-02 15:19:11.486,18.9,19.5,243
2020-12-02 15:19:09.212,18.9,19.5,243
2020-12-02 15:19:06.935,18.9,19.4,242
2020-12-02 15:19:04.661,18.9,19.4,231
2020-12-02 15:19:02.384,18.9,19.4,231
2020-12-02 15:19:00.111,18.9,19.4,232
2020-12-02 15:18:57.833,18.9,19.4,232
2020-12-02 15:18:55.559,18.9,19.3,234
2020-12-02 15:18:53.283,18.9,19.3,234
2020-12-02 15:18:51.009,18.9,19.4,234
2020-12-02 15:18:48.731,18.9,19.5,226
2020-12-02 15:18:46.457,18.9,19.5,226
2020-12-02 15:18:44.180,18.9,19.5,226
2020-12-02 15:18:41.907,18.9,19.5,227
2020-12-02 15:18:39.629,18.9,19.5,227
2020-12-02 15:18:37.356,18.9,19.5,227
2020-12-02 15:18:35.078,18.9,19.5,227
2020-12-02 15:18:32.804,18.9,19.4,227
2020-12-02 15:18:30.527,18.9,19.4,229
2020-12-02 15:18:28.253,18.9,19.5,229
2020-12-02 15:18:25.976,18.9,19.5,231
2020-12-02 15:18:23.702,18.9,19.6,231
2020-12-02 15:18:21.425,18.9,19.5,231
2020-12-02 15:18:19.151,18.9,19.5,229
2020-12-02 15:18:16.874,18.9,19.5,229
2020-12-02 15:18:14.600,18.9,19.4,229
2020-12-02 15:18:12.323,18.9,19.4,229
2020-12-02 15:18:10.049,18.9,19.4,229
2020-12-02 15:18:07.772,18.9,19.3,227
2020-12-02 15:18:05.494,18.9,19.2,229
2020-12-02 15:18:03.221,18.9,19.2,229
2020-12-02 15:18:00.943,18.9,19.2,229
2020-12-02 15:17:58.669,18.9,19.2,229
2020-12-02 15:17:56.392,18.9,19.2,229
2020-12-02 15:17:54.118,18.9,19.2,231
2020-12-02 15:17:51.841,18.9,19.2,231
2020-12-02 15:17:49.568,18.9,19.3,232
2020-12-02 15:17:47.290,18.9,19.4,231
2020-12-02 15:17:45.016,18.9,19.4,229
2020-12-02 15:17:42.739,18.9,19.5,231
2020-12-02 15:17:40.465,18.9,19.5,231
2020-12-02 15:17:38.188,18.9,19.4,229
2020-12-02 15:17:35.914,18.9,19.4,229
2020-12-02 15:17:33.636,18.9,19.3,229
2020-12-02 15:17:31.363,18.9,19.3,229
2020-12-02 15:17:29.086,18.9,19.2,229
2020-12-02 15:17:26.808,18.9,19.2,229
2020-12-02 15:17:24.534,18.9,19.1,231
2020-12-02 15:17:22.257,18.9,19.0,229
2020-12-02 15:17:19.983,18.9,19.1,229
2020-12-02 15:17:17.706,18.8,19.1,229
2020-12-02 15:17:15.432,18.9,19.2,229
2020-12-02 15:17:13.155,18.8,19.1,229
2020-12-02 15:17:10.881,18.8,19.1,226
2020-12-02 15:17:08.604,18.9,19.2,226
2020-12-02 15:17:06.326,18.8,19.1,226
2020-12-02 15:17:04.053,18.9,19.1,226
2020-12-02 15:17:01.775,18.9,19.1,225
2020-12-02 15:16:59.501,18.8,19.0,226
2020-12-02 15:16:57.223,18.9,19.0,226
2020-12-02 15:16:54.950,18.8,18.9,229
2020-12-02 15:16:52.672,18.9,19.1,229
2020-12-02 15:16:50.395,18.9,19.1,231
2020-12-02 15:16:48.122,18.8,19.1,231
2020-12-02 15:16:45.843,18.9,19.2,231
2020-12-02 15:16:43.570,18.9,19.1,231
2020-12-02 15:16:41.293,18.9,19.2,231
2020-12-02 15:16:39.019,18.9,19.3,231
2020-12-02 15:16:36.742,18.9,19.3,231
2020-12-02 15:16:34.468,18.9,19.4,234
2020-12-02 15:16:32.190,18.9,19.4,232
2020-12-02 15:16:29.917,18.9,19.4,234
2020-12-02 15:16:27.639,18.9,19.4,232
2020-12-02 15:16:25.362,18.9,19.4,232
2020-12-02 15:16:23.088,18.9,19.5,231
2020-12-02 15:16:20.811,18.9,19.6,232
2020-12-02 15:16:18.537,18.9,19.6,232
2020-12-02 15:16:16.260,18.8,19.3,231
2020-12-02 15:16:13.986,18.8,19.1,231
2020-12-02 15:16:11.709,18.8,19.1,232
2020-12-02 15:16:09.431,18.8,19.1,35
2020-12-02 15:16:07.158,18.8,19.1,143
2020-12-02 15:16:04.884,18.8,19.1,234
2020-12-02 15:16:02.607,18.8,19.2,235
2020-12-02 15:16:00.333,18.8,19.3,237
2020-12-02 15:15:58.056,18.8,19.4,235
2020-12-02 15:15:55.779,18.8,19.4,235
2020-12-02 15:15:53.505,18.8,19.5,237
2020-12-02 15:15:51.228,18.8,19.5,235
2020-12-02 15:15:48.954,18.8,19.6,235
2020-12-02 15:15:46.677,18.8,19.6,235
2020-12-02 15:15:44.403,18.8,19.6,237
2020-12-02 15:15:42.126,18.8,19.7,235
2020-12-02 15:15:39.852,18.8,19.7,237
2020-12-02 15:15:37.575,18.8,19.7,235
2020-12-02 15:15:35.301,18.8,19.7,235
2020-12-02 15:15:33.024,18.8,19.7,237
2020-12-02 15:15:30.750,18.8,19.6,237
2020-12-02 15:15:28.477,18.8,19.6,237
2020-12-02 15:15:26.199,18.8,19.6,234
2020-12-02 15:15:23.925,18.9,19.8,234
2020-12-02 15:15:21.648,18.8,19.7,234
2020-12-02 15:15:19.374,18.9,19.7,234
2020-12-02 15:15:17.097,18.9,19.8,234
2020-12-02 15:15:14.823,18.9,19.8,234
2020-12-02 15:15:12.546,18.8,19.9,234
2020-12-02 15:15:10.272,18.9,20.0,234
2020-12-02 15:15:07.995,18.9,19.9,235
2020-12-02 15:15:05.721,18.8,19.8,235
2020-12-02 15:15:03.444,18.9,19.9,234
2020-12-02 15:15:01.170,18.9,20.0,234
2020-12-02 15:14:58.893,18.9,20.0,234
2020-12-02 15:14:56.619,18.9,20.0,234
2020-12-02 15:14:54.341,18.9,20.1,234
2020-12-02 15:14:52.064,18.9,20.1,235
2020-12-02 15:14:49.791,18.9,20.1,235
2020-12-02 15:14:47.513,18.9,20.1,235
2020-12-02 15:14:45.239,18.9,20.0,237
2020-12-02 15:14:42.962,18.9,20.0,235
2020-12-02 15:14:40.689,18.9,19.9,235
2020-12-02 15:14:38.411,18.9,19.8,237
2020-12-02 15:14:36.137,18.9,19.7,237
2020-12-02 15:14:33.860,18.9,19.7,229
2020-12-02 15:14:31.586,18.8,19.6,227
2020-12-02 15:14:29.309,18.9,19.5,227
2020-12-02 15:14:27.035,18.9,19.4,235
2020-12-02 15:14:24.758,18.9,19.4,237
2020-12-02 15:14:22.484,18.8,19.2,237
2020-12-02 15:14:20.206,18.8,19.2,238
2020-12-02 15:14:17.934,18.8,19.3,237
2020-12-02 15:14:15.655,18.8,19.3,237
2020-12-02 15:14:13.382,18.8,19.4,237
2020-12-02 15:14:11.104,18.8,19.5,235
2020-12-02 15:14:08.831,18.8,19.6,237
2020-12-02 15:14:06.553,18.8,19.6,237
2020-12-02 15:14:04.280,18.8,19.7,237
2020-12-02 15:14:02.002,18.8,19.8,237
2020-12-02 15:13:59.729,18.8,19.9,237
2020-12-02 15:13:57.451,18.8,20.0,235
